text,label
loser system fourdcom phone cute quote computer means never say youre sorry,talk.politics.mideast
hello gang notes recently asking obtain darwin fish question seen answer net anyone contact please post net email thanks john chadwick,alt.atheism
rawley eastwick,rec.sport.baseball
one word loser system fourdcom phone cute quote computer means never say youre sorry,talk.politics.mideast
pc mag got around winmarks tested steal sounds like ok jamesc someone asks god say yes,comp.sys.ibm.pc.hardware
rene walter writes places temp files places current directory beg differ point batch file use launch cview cds dir cview resides invokes every time crash cview byte temp file found root dir drive cview cb cyberspace buddha looking knowledge pay attention already know get chair hillary god peace,comp.graphics
woof woof david shapiro people call monkey felt like piano back winter long piano back maybe trombone next stan belinda,rec.sport.baseball
gateway telepath modem month actually one wouldnt connect anything matter software used got new one sent allows connect favorite news system zero problems im somewhat happier still cannot connect favorite dos bbs kind reliability success calls good would hope fact one connect least one fave places means need adjust usually get fast stream garbage modem response line dial window sometimes drop full screen mode first get screens garbage cases modem seems time connecting drops carrier using default settings atf getting problem using autoconfigure settings gateway supplied copy qmodem atw c w getting problem refused help beyond claiming must bbs something like work modem connects place fine using factory settings microcom anyone ideas next waco update ohio prison update bosnia update russian update abortion update congressional update snn standoff news network news standoff day daniel hartung ask rotaract,comp.sys.ibm.pc.hardware
ive gotten posts group last couple days recently added feed list group near death robert l mcmillin surf city software dude include stddisclaimerh,comp.windows.x
,comp.os.ms-windows.misc
,talk.politics.misc
,comp.sys.ibm.pc.hardware
,comp.sys.ibm.pc.hardware
,sci.space
,comp.sys.mac.hardware
article david p murphy wrote cnn factiod last months stated computers us left hours day days week dont recall cnns source leslie jones yeah big hulking mainframes monitors factoid fabricated corrupted tidbit ordinary information diluted ok dpm systems programmer large every one dead cameron st great game finished alexandria va hurree babu kim bob brown,comp.sys.mac.hardware
ken,misc.forsale
article larry snyder writes daryl v mcdaniel writes considering conversation uhc net wouldnt say k good deal considering package inflated price start larry snyder problems uhc using os years problems eddie tuggle nothing either good trw denver operations bad thinking makes centretech pky aurora co shakespeare voice fax,misc.forsale
article robert horton writes tests suck post real message presumably erme maula testing size limits email account thats missed,comp.sys.mac.hardware
long time see andreas andreas siperian sirri siberian stint itu love evolution tuusniemi siis imein suut,talk.religion.misc
wondering faq files could posted quarterly rather monthly every days get bloated feeling bev freed via fidonet node uucp pittnssfreed internet,sci.space
good,sci.med
watch language asshole proline cosmoproangmar internet uucp uunetbuedualphalphaproangmarcosmo,talk.politics.mideast
read issue wired magazine long article hype ive noticed every article talks designers great never show pictures output least pictures one understand kirk membry age age industry rutgersviamarkmembry alexander rodchenko,comp.graphics
ether see stuff must breathing posted phil fraering seems like every day find sorts stuff like ancient mayans televison repo man,sci.space
cnn factiod last months stated computers us left hours day days week dont recall cnns source leslie jones turns monitor hes using,comp.sys.mac.hardware
thanks many offers review book received review copy please return soon possible system crash lost list people sent thanks adrian nye oreilly associates,comp.windows.x
article writes article jody levine writesso question dangerous riding might add two things stupid road design poor least louisiana state sign caution substandard roadway dod techniciandr speed student stolen taglines god real unless declared integer came saw deleted files black holes god dividing zero world end minutes please log earth full please delete anyone,rec.motorcycles
david mcaloon writes lots trippy stuff deleted wow guy smoking get dan daniel k appelquistquanta electronically published distributed magazine science fiction fantasy information send mail fax back issues ftp exportacscmuedu idanonymous,sci.space
lou marion writes someone point direction file thanks lou marion dept geography kent state university sure oh sorry rechumor try cica pubpcwin get index see opinions expressed nobody else wants jon l sweet,comp.os.ms-windows.misc
tesrt,talk.politics.misc
contact details peter ptattam international phone programmer psychology department australia phone university tasmania hobart tasmania australia,comp.os.ms-windows.misc
according seen several times postings dale adams apple computer require ns simms ns centris requires ns simms pete think meant quadra centris probably would real nice machine yeah needs ns ns joel joel siegel never able find feminism know called feminist whenever express sentiments differentiate doormat rebecca west,comp.sys.mac.hardware
article patrick l mahan writes ive gotten posts group last couple days recently added feed list group near death seen mailing list side im getting right amount traffic seen point view get far much articles keep lucky scan subjects time time diplinform rainer klute r b immer richtig beraten univ dortmund irb postfach tel dw dortmund fax new address june th univ dortmund dortmund,comp.windows.x
doesnt motorola amcu something bbs yet,sci.electronics
article writes glad know none judgemental little shits hey pal whore calling litte tony tony kidson pgp key request voice morgan towers cat move emailin order morgan road ive take top bromley machine england br qehonda st dod,rec.motorcycles
article doug parsons writes fombaron marc wrote significant differences v v thank helping recall differences dsset parameters defaults changed slightly ill look get home let know isnt enough actually warrant upgrading douginoz wrongthe major improvements use ipas routines studio increased speed anywhere depending ones use yost group ipas routines buy separate studio package require use slow,comp.graphics
altatheism frequentlyasked questions file contains responses articles occur repeatedly altatheism points covered ones covered introduction atheism advised read article well posting answers intended exhaustive definitive purpose periodic faq postings stifle debate raise level something say concerning one questions isnt covered answer given please feel free make point overview contents purpose newsgroup hitler atheist bible proves pascals wager occams razor good believe jesus know god exists einstein god play dice everyone worships something must causeless cause universe complex must designed independent evidence bible true godels incompleteness theorem george bush atheism patriotism know hell biblical contradictions wanted usa christian nation usa christian nation typical posting newsgroup atheism atheists organize groups discuss response many things discussed including whether reasonable feign theism order avoid upsetting ones family prayer schools discrimination atheists sunday trading laws satanic child abuse myth whether one overt atheist stay closet religious societies prey sic new college students get rid unwanted proselytizers whether religion danger society andor individual people become atheists course inevitably altatheism tends attract evangelical christians looking someone convert readers newsgroup dont want preached although seem derive perverse pleasure tearing apart particularly illconsidered uninformed postings typical posting hitler atheist look response adolf hitler emphatically atheist said folkishminded man particular sacred duty denomination making peoplestopjusttalking superficiallyofgodswillandactuallyfulfillgodswilland notletgodswordbedesecratedorig ital gods gave men form essence abilities anyone destroys work declaring war lords creation divine therefore let every man active denomination please let every man take first sacred duty oppose anyone activity word deed steps outside confines religious community tries butt hence today believe acting accordance almighty creator bydefendingmyselfagainstthejewiam fightingfortheworkofthelordorig ital adolf hitler mein kampf trans ralph mannheim course someone bad believing something make belief wrong also entirely possible hitler lying claimed believe god certainly cant conclude hes atheist though typical posting bible says response readers altatheism feel bible questionable accuracy written thousands years ago many authors recording oral tradition existed many years thus claimed truth questionable legitimacy isnt say bible truth simply truth must examined accepted many readers group also feel passage subject interpretation claim passage means one thing one thing legitimate note feeling tends extend books also remarkable many atheists theists tend ignore equally plausible religious books favour religion typical posting believe god turn incorrect lost nothing dont believe god turn incorrect go hell therefore foolish atheist response argument known pascals wager several flaws firstly indicate religion follow indeed many mutually exclusive contradictory religions often described avoiding wrong hell problem person follower religion x may end religion ys version hell secondly statement believe god turn incorrect lost nothing true suppose youre believing wrong god true god might punish foolishness consider also deaths resulted people rejecting medicine favour prayer another flaw argument based assumption two possibilities equally likely least comparable likelihood fact possibility god close zero argument becomes much less persuasive sadly argument likely convince believe already also many feel intellectually honest people belief based evidence amount intuition matter costbenefit analysis formally speaking argument consists four statements one know whether god exists believing god bad ones eternal soul god exist believing god consequence god exist therefore ones interest believe god two approaches argument first view assumption consequence one problem approach abstract creates information information considered invalid information theory statement indicates one information god statement indicates beneficial information gained absolute lack information god violates information entropy information extracted information cost alternative approach claim assumptions problem basically assumption states christian position christian agree assumption argument thus collapses christian interests believe god rather vacuous tautology way pascal intended argument viewed biggest reason pascals wager failure god omniscient certainly know really believes believes wager spurn latter assuming actually cares whether people believe typical posting people keep talking occams razor response william occam formulated principle become known occams razor original form said multiply entities unnecessarily explain something without supposing existence entity nowadays people refer occams razor generally express generally example take simplest solution relevance atheism look two possible explanations see around us incredibly intricate complex universe came result natural processes incredibly intricate complex universe also god created universe clearly god must nonzero complexity given explanations fit facts occams razor might suggest take simpler two solution number one unfortunately argue third even simple solution isnt incredibly intricate complex universe imagine third option leads us logically towards solipsism many people find unacceptable typical posting want tell people virtues benefits religion response preaching appreciated feel free talk religion please write postings conversion theme postings belong altatheism rejected altatheismmoderated try newsgroup talkreligionmisc would doubtless welcome postings atheists favourite newsgroup attempt convert please unto others would unto often theists make basic claims god form lengthy analogies parables aware atheists heard god know basic claims sole purpose parable tell atheists god exists brings salvation may well post since tells us nothing told typical posting know personal experience prayer god exists response many theists personal evidence worship exists many atheists personal evidence beings exist evidence varies person person furthermore without wishing dismiss evidence hand many people claimed kinds unlikely things abducted ufos visited ghost elvis typical posting albert einstein believed god think youre cleverer response einstein comment god play dice universe quotation commonly mentioned show einstein believed christian god used way context refers einsteins refusal accept uncertainties indicated quantum theory furthermore einsteins religious background jewish rather christian better quotation showing einstein thought god following believe spinozas god reveals orderly harmony exists god concerns fates actions human beings einstein unable accept quantum theory belief objective orderly reality reality would subject random events would dependent upon observer believed qm incomplete better theory would need statistical interpretations far better theory found much evidence suggests never longer quote einstein appears science philosophy religion symposium published conference science philosophy religion relation democratic way life inc new york says man imbued ordered regularity events firmer becomes conviction room left side ordered regularity causes different nature neither rule human rule divine exists independent cause natural events sure doctrine personal god interfering natural events could never refuted italics real sense science doctrine always take refuge domains scientific knowledge yet able set foot convinced behavior part representatives religion would unworthy also fatal doctrine maintain clear light dark necessity lose effect mankind incalculable harm human progress struggle ethical good teachers religion must stature give doctrine personal god give source fear hope past placed vast power hands priests labors avail forces capable cultivating good true beautiful humanity sure difficult incomparably worthy task einstein also said course lie read religous convictions lie systematically repeated believe personal god never denied expressed clearly something called religious unbounded admiration structure world far science reveal latter quote albert einstein human side edited helen dukas banesh hoffman published princeton university press also book believe immortality individual consider ethics exclusively human concern superhuman authority behind course fact einstein chose believe christianity imply christianity false typical posting everyone worships something whether money power god response true everyone polytheist theists care much things atheists care atheists reactions example families amount worship theists typical posting sets integers lower bound smallest member chains causes must first element causeless cause response set real numbers greater zero definite lower bound smallest member even true must causeless cause imply cause must conscious supernatural entity especially entity must match description favoured particular religion typical posting presence design universe proves god surely dont think appeared chance response known argument design matter dispute whether element design universe believe complexity diversity living creatures earth evidence creator best advised read newsgroup talkorigins insufficient space summarize sides debate however conclusion scientific evidence favour socalled scientific creationism furthermore much evidence observation theory explain many complexities universe life earth origin argument design feeling existence something incredibly intricate say human improbable surely cant come chance surely must external intelligence directing things humans come chaos deliberately human intelligence improbable surely existence mind capable fashioning entire universe complete conscious beings must immeasurably unlikely approach used argue favour existence creator turned around applied creationist position leads us familiar theme creator created universe created creator addition spiralling improbability way declare creator created might well ask wrong saying universe without introducing creator indeed stephen hawking book brief history time explains theory universe closed finite extent beginning end argument design often stated analogy socalled watchmaker argument one asked imagine one found watch beach one assume created watchmaker evolved naturally course one assumes watchmaker yet like watch universe intricate complex argument goes universe must creator watchmaker analogy suffers three particular flaws common arguments design firstly watchmaker creates watches preexisting materials whereas god claimed created universe nothing two sorts creation clearly fundamentally different analogy therefore rather weak secondly watchmaker makes watches many things world walked along beach found nuclear reactor wouldnt assume created watchmaker argument would therefore suggest multitude creators responsible different part creation finally first part watchmaker argument conclude watch part nature ordered therefore stands randomness nature yet second part argument start position universe obviously random shows elements order watchmaker argument thus internally inconsistent typical posting events new testament confirmed independent documentary evidence example response writings josephus often mentioned independent documentary evidence early versions josephuss work thought mentioned jesus james extant version discusses john nonchristian context many scholars believe original mentioned jesus james passing expanded christian copyists several reconstructions original text published effect much information appears ecclesiastical history eusebius ce worthless historical material deliberate falsification wily eusebius generally acknowledged first thoroughly dishonest historian antiquity eusebius generally given title authorship material aside new testament biographical information jesus welldocumented information please consult frequently asked questions file newsgroup socreligionchristian typical posting godels incompleteness theorem demonstrates impossible bible true complete response godels first incompleteness theorem says consistent formal system sufficiently expressive model ordinary arithmetic one formulate expressions never proven valid invalid true false within formal system technically speaking system must also recursive must decision procedure determining whether given string axiom within formal system essentially systems formulate known liar paradox classic liar paradox sentence ordinary english sentence false note proposition undecidable formal system cannot even deduce undecidable logic used theological discussions rarely well defined claims godels incompleteness theorem demonstrates impossible prove disprove existence god worthless isolation one trivially define formal system possible prove existence god simply existence god stated axiom unlikely viewed atheists convincing proof however may possible succeed producing formal system built axioms atheists theists agree may possible show godels incompleteness theorem holds system however would still demonstrate impossible prove god exists within system furthermore certainly wouldnt tell us anything whether possible prove existence god generally note also hypothetical formal systems tell us nothing actual existence god formal systems abstractions another frequent claim godels incompleteness theorem demonstrates religious text bible book mormon whatever cannot consistent universally applicable religious texts formal systems claims nonsense typical posting george bush really say atheists considered citizens response following exchange took place chicago airport robert sherman american atheist press george bush august sherman fully accredited reporter present invitation member press corps republican presidential nominee announce federal disaster relief illinois discussion turned presidential primary rs win votes americans atheists gb guess im pretty weak atheist community faith god important rs surely recognize equal citizenship patriotism americans atheists gb dont know atheists considered citizens considered patriots one nation god rs support sound constitutional principle separation state church gb yes support separation church state im high atheists upi reported may various atheist organizations still angry remarks exchange appeared boulder daily camera monday february also found free enquiry magazine fall issue volume number page october mr sherman confrontation ed murnane cochairman bushquayle illinois campaign concerned lawsuit mr sherman filed stop community consolidated school district chicago illinois forcing firstgrade atheist son pledge allegiance flag united states one nation god bushs phrase following conversation took place rs american atheists filed pledge allegiance lawsuit yesterday bush campaign official response filing em bullshit rs bullshit em everything american atheists rob bullshit rs thank telling official position bush campaign issue em youre welcome bushs election american atheists wrote bush asking retract statement february st c boyden gray counsel president replied white house stationery bush substantively stood original statement wrote aware president religious man neither supports atheism believes atheism unnecessarily encouraged supported government information contact american atheist veterans american atheist presss cameron road address typical posting know hell hell norway response several towns called hell various countries around world including norway usa whilst information mildly amusing first time one hears readers altatheism getting pretty fed hearing every week typical posting anyone list biblical contradictions response american atheist press publish atheists handbook detailing biblical contradictions see accompanying posting atheist resources details file containing biblical contradictions available see contacts file information typical posting religious beliefs founding fathers shouldnt united states considered christian nation response based upon writings several important founding fathers clear never intended us christian nation quotes many influence fact ecclesiastical establishments society instances seen erect spiritual tyranny ruins civil authority many instances seen upholding thrones political tyranny instance guardians liberties people rulers wish subvert public liberty may found established clergy convenient auxiliaries government instituted secure perpetuate needs james madison memorial remonstrance almost shudder thought alluding fatal example abuses grief history mankind preservedthe cross consider calamities engine grief produced john adams letter thomas jefferson history believe furnishes example priestridden people maintaining free civil government marks lowest grade ignorance political well religious leaders always avail purpose thomas jefferson baron von humboldt cannot conceive otherwise infinite father expects requires worship praise us even infinitely benjamin franklin articles belief acts religion nov typical posting true george washington said united states sense founded upon christian religion response quotation often given fact article xi treaty tripoli stat treaty series article government united states america sense founded christian religion character enmity laws religion tranquility musselmen said states never entered war act hostility mehomitan nation declared parties pretext arising religious opinions shall ever produce interruption harmony existing two countries text may found congressional record treaty collections charles bevans treaties international agreements united states america vol pp english text treaty tripoli approved us senate june ratified president john adams june recently discovered arabic version treaty lacks quotation lacks article xi altogether person translated arabic english joel barlow consul general algiers close friend thomas paine opponent christianity possible barlow made article xi since arabic version article found hard say new treaty tripoli ratified longer contained quotation end faq digest ÿ,alt.atheism
tried email message bounced motorola university support program ive told folks schools get sample quantities parts youd like try route email addressphone dont wish post world see dick young motorola inc doesnt thing opinions theyre fault,sci.electronics
ithaca technical support reached phone eric wagner ppaselia ithaca software skylane n wd oakland flyers,comp.graphics
please subscribe mailing list michael grapevine one days usn swc one days code g pow gonna happen bus wont even realize,comp.windows.x
article rich young writes stuff deleted consume unrealistically large quantities barbecued meat time confess one unfulfilled ambitions matter much eat still seems realistic mackie opinion,sci.med
news steves status since lost starting job would appreciated thanks gwyn,rec.sport.baseball
article writes wondering country extension sometimes dont clue people writing extensions know ch switzerland se sweden fi finland uk uk com us edu us com edu us fr france please feel free add list markus nz new zealand au australia jp japan kr korea woobin lee image computing system lab,rec.autos
gateway dx v anyone know csn cant duse bit access,comp.os.ms-windows.misc
article mike cobb writes examples gave quarks continental plates sounds like gods used describe almost everything past come understand underpinnings less credit god notsowell understood elements least author includes quarks tectonic drift guess thats better describing perceived patterns stars sky heroes immortalized gods kinda sounds like oldearth creationit seems life indeed evolve common ancestor caused initial common ancestor going hear another debate causeless events explanations science parts theories measurable everything quantified measured tested etc mac michael cobb frank doss stated words opinions reflect opinions attitudes policies employer affilliated organizations,alt.atheism
im afraid able find gifs list updated weekly perhaps missing something melissa sherrin,sci.space
article david sachs writes chimes indicate hardware failure type system startup one thing cause chimes cable become bit loose next time power computer check cables tight remember simple program would play chimes clicked respective buttons anyone know circa think cheers e eric j huppertz hey arent rules come think dont rules beetlejuice,comp.sys.mac.hardware
article wenking su writes thinking biological reason women cant put keys pants pockets like men two pockets back pants put keys one wallent another many pockets even botton close securely everything much simpler cant women biological ie enough room bigger bottom plus keys wallet way raised parents oh pulleeze biology clothing design womens clothing generally designed nonfunctional possible last five years could buy womens pants pockets deep enough carry anything previously deep pockets virtually unknown womens clothing skirts generally better pockets dresses espcially fancy dresses still pretty hopeless often hand drivers license husband dressed go somewhere dont encumbered purse women consistently bought functional clothing boycotted manufacturers refuse make functional womens clothing think manufacturers would tend bow market pressures theres interesting chapter susan faludis backlash described happened last time clothing manufacturers ignored need functional womens clothing manufactuing industry lost millions woman would rather buy mens clothing decent pockets long legs high waists womens clothing without internet lauriemann genie claiming sex education leads irresponsible sex like claiming driver education leads car accidents,rec.autos
sorry personal replies sent help unlockfolder got eaten mail program fault id like thank everyone sent info kristen lepa origin leo technology hstv,comp.sys.mac.hardware
article joshua geller wrote would really appreciate someone brought something like didnt back someone asked details josh excuse trying back josh maybe try make informed responce trying pack references packed someone responses like grin pegasus,talk.religion.misc
im going purchasing one soom ss anyone experience card positive negative comments welcome please respond immediately thanks joe joe mcguckin island software,comp.windows.x
actually synth used jump oberheim watch video kevin,misc.forsale
somone explain stuff modems like v v hst usrobotics cheap cannot connect fast modems explain everything thanks must believe free choice blue waveqwk v,comp.sys.ibm.pc.hardware
strange piece equipment unload ether scsi interface apparently plugged scsi port ethernet way save slot nifty well assume people know judging price tag new ill ask say anybody interested,comp.sys.mac.hardware
