text,label
ether see stuff must breathing posted phil fraering seems like every day find sorts stuff like ancient mayans televison repo man,sci.space
article joshua geller wrote would really appreciate someone brought something like didnt back someone asked details josh excuse trying back josh maybe try make informed responce trying pack references packed someone responses like grin pegasus,talk.religion.misc
actually synth used jump oberheim watch video kevin,misc.forsale
david mcaloon writes lots trippy stuff deleted wow guy smoking get dan daniel k appelquistquanta electronically published distributed magazine science fiction fantasy information send mail fax back issues ftp exportacscmuedu idanonymous,sci.space
pat writes article writes pat writes everyone critical b bogus science promoted real science seems sorta large engineering project science project bingo b bench science rather large scale attempt recreate series microecologies whats eveil nothing evil theres actual harm theyre represent sig files like strings every yoyos got one greg nicholls business private,sci.space
tesrt,talk.politics.misc
pat writes article james davis nicoll writes hmmm seem recall attraction solid state record players radios wasnt better performance lower perunit cost vacuumtube systems dont think first solid state offered better reliabity id bet lower costs would processes really scaled careful making statements solid state generally reliable analog get nasty followup tommy mac pat wait minute pat pleased see youre suffering bugaboos small mind insisting perfect safety people dont balls live real world mary shafer nasa ames dryden dont speak others dont speak,sci.space
article chris behanna writes several chemists already come several substitutes r dont hear mobile air conditioning society macs people stand rake per retrofit per automobile mounted organized campaign squash r substitutes existence ban altogether shaky technical grounds best outright lies worst im saying youre wrong know r substitutes exist sounds lot like mpg carbs oil companies keep us getting mark,rec.autos
js jsin article js steve bunis wrote js js decal thicker vinyl js geeky temporary tatoo mean js rubs exempt little razzing thats sick want make em promise order wannabe badtothebone cheesy live ride eagles sitting shelf waiting big ride coast looks like may hit points farther south expected get contact bay area denizens replies address n charlie along early mid may seriously like idea temporary geekys geekies geekae geekii fits whole dod image sounds bad really worse ryan cousinetc yamaha vision xz black pig invernesslive ride kotrb ajs cs king rat work dod id squid could afford bike flame vancouver bc canada live js jsjohn stafford minnesota state university winona js standard disclaimers apply slmr lucas built weapons wars wouldnt start either computer dynamics bbs hst v vancouver bc canada easy access low rates friendly sysop,rec.motorcycles
article jason waterman writes talked friend works radio shack said deal red batteries much lead condidering red batteries life cycle shorter mayflies think epa worried batteries dumped pardon would carbonzinc cells lead scott,sci.electronics
detect oscillator operating detector saw story use canada dont go putting oscillators cars,sci.electronics
