text,label
"Title: I have no gas, electricity or running water at home. Yet I am very happy. Why want more ?, Content: , Answer: Are you Director of FEMA? if not then I suggest you should be. And tell your secret of survival to people will you?",Society & Culture
"Title: IF I declare everyone was born a BUSLIM, can you prove to me you were not born a BUSLIM?, Content: , Answer: I'd have to know first what a Buslim is, and what you mean by the word.\n\nAddendum: surprisingly, I've found ""Buslim"" on the Internet!  One site, apparently defunct, had called it a cross between a Buddhist and a Muslim.\n\nbadreligion  \nbadreligion Buslim - Not a real religion. Taz made it up in a Study of Religion class one day. It's like Buddhism crossed with Islam. Well, not really. But it has a cool name. Si-Amohn-Ra is a nonsensical entity who took ...www.geocities.com/are_you_normal_enough/badreligion.html - 8k \nhttp://www.geocities.com/are_you_normal_enough/badreligion.html \nhttp://search.yahoo.com/search?p=buslim&sm=Yahoo%21+Search&fr=FP-tab-web-t&toggle=1&cop=&ei=UTF-8\n\nAnother site says Buslim is a place in Tarabulus, Lybia.\nhttp://www.traveljournals.net/explore/libya/map/m4465058/buslim.html\nhttp://www.globalcoordinate.com/places/2106426.aspx\n\nThere's a short story on line called ""The Return of Jerry Buslim"".\nhttp://www.lit.org/view/17893\n\nSo to answer your original question, I was not born a location in Libya; I'm a native New Yorker.  I was not born a fictional character named Jerry Buslim.  I also don't believe I was born a cross between Buddhism and Islam.  Can you prove that I was?",Society & Culture
"Title: M4 Carbine.. secondary sighting system ?, Content: I'm setting up an M4 to use primarily for CQB under 50m. I'll run on iron sights (albeit triijicon) but am can't decide between 3 other options: Aimpoint ML2, EOTech, or a foregrip from CTC . Any suggestions or thoughts ?  I don't care about how easy getting a zero is... just durabilty/reliability and aquisition for social work.\nIf you don't understand the language in the question, please take a pass in answering. All you ""Mike Novembers"" out there, yup, that means you....... All *informed* opinions however, are most WELCOMED, Answer: EOTech for sure - It's a must.",Politics & Government
"Title: i need some help?, Content: okay there is this girl that is mentally handicap in our class and she gives people hugs and everything but that is not my problem. she wants to be on the basketball team (we are a small school but with a fairly good team) then the coach looks at us and her and says we don't have any jerseys left. i know we do but i just don't think he wants her on the team because she has a problem. she even praticed with us today i mean even though we only have about 4 games left and a Tournment left COULDN'T HE ALEAST LET HER JOIN THE TEAM. we are a junior high basketball team but she more than likely won't let her play in High School either, Answer: First of all, there are discrimination laws against things like this.  Your coach is a jerk and if I was in your shoes I would walk off the team and hand my jersey to her, and tell her that she can play now, then what could your coach do!?!",Business & Finance
"Title: For the Citizens of the United States of America - I have two coins in my hand. They equal 40c.?, Content: Which coalition of the willing country am I in and what are my coins? Which freedom loving animal is on the coins? \nDon't worry. They're nice animals. Although they do have a poisonous bit., Answer: I'm guessing by your name ""Tilda"" that you're in Australia and that you are holding two 20-cent coins with a Platypus on them. The platypus is considered to be one of the strangest specimens of the animal kingdom: a venomous, egg-laying, duck-billed mammal.",Education & Reference
"Title: Do people have the right to see the beloved Flying Spaghetti Monster as garbage?, Content: People don't just invent religion do they? There must be a certain truth in religion before they can come about., Answer: No.  They need to open their minds to other pastabilities.  May you be touched by his noodly appendage.  The FSM (CBUM) is just as plausible as any other god.  RAmen.\n\nhttp://www.venganza.org/",Society & Culture
"Title: I would like to know if there are websites dedicated to women in embarrasing situations?, Content: skirts or dresses getting ripped off them, Answer: That's beyond embarrassing... that's assault.",Business & Finance
"Title: Was the pole vault accidentally discovered by a clumsy javelin thrower?, Content: 8o), Answer: A lancer, our hero in this story, in war. He was charging a castle's wall but his pike's tip was way too heavy, so it hit the ground and got stuck against a rock. Then, to his surprise, up the lancer went and into the loving arms of the enemy's army. So ends the story of our valiant hero.",Sports
"Title: Does this make me a snob?, Content: When I'm voting for a best answer, or looking to give a thumbs up to resolved questions, I'm kind of picky.  If, in the answer, the person seems too lazy to type out the answers (using u instead of you, r instead of are, refusing to use punctuation, that kind of thing), if they're trying to hard to sound like they have no clue what English is (dawg, iz, the I'm so cool I have to write like an idiot stuff), or if they do the crazy thing with caps on, caps off, caps on, caps off thing, I refuse to vote for them!  Is there anyone else that does that, or am I just a snob or mean?, Answer: Gee, I thought I was the only one. Kudos to you for piping up about it! Now, snob away! Really!",Society & Culture
"Title: when ever i chat with some girls they ask me ""how r u lol"" what is lol?, Content: , Answer: Loads of Love ?!!",Family & Relationships
