text,label
Thats why i sleep with 4,neutral
"One good thing about vaping When it hits you, you feel no pain. ",admiration
And yet you're still not making me regret being a TV hodad when that was on and so missing it.,remorse
"Not against us this season, apparently. ",disapproval
"You can't be worse than [NAME], your hired!",disgust
Great deal! It will be my loss if I decline.,admiration
"Good luck! If you do need to get her, you just gotta fuse together a Bicorn and a Jack Frost.",optimism
"The true perk is ""knowing all the good local spots""",approval
"Impossible. A Milford man shall neither be seen, nor heard. ",disapproval
Thanks for looking out but we will take our chances with this grave danger.,gratitude
"When he said, ""IT'S CALLED RESPECT"" and gritted through his teeth-- wow, he is just waiting to let his hands fly.",surprise
Damn... METOO,annoyance
"I really hope I don’t ever experience a mid life crisis at all. But if I do, I at least want to act my age.",optimism
Just don't stop with the damn good cooking though please lol.,amusement
Do you want a people's army? because that's how you get a people's army,neutral
Maybe hes changed i did when she left?,curiosity
We're like bad luck lightning rods. Everybody around us is safe,disappointment
I’m afraid I just blue myself,fear
Sweet [NAME]. Yes. He. We are men. We are married. Stare if you want.,neutral
Sell high!,excitement
"Welcome to The World of... Mobile MMOs. Where power can be yours, for a price.",joy
"I’m anxious, he’s shy. We’re both teenagers and from what I understand his parents won’t let him have one",realization
It'd be easier not to do it at all. I don't think it's meant to be easy.,confusion
"I sure as sugarplums aint seen any ""gives"" around ",approval
One of my 56 favourites,approval
Still waiting on [NAME] to tell me how GIFs are terrible and I can’t afford to watch anymore of them.,fear
I’m so sorry to hear that! 😂😂😂,sadness
"No apologies needed, beer loving friend!",love
Yes. Source: still getting paid.,approval
don’t curse mmeEEEE !,anger
That's so great! Plus it feels good to know I helped Pfizer make $5B last year on Prevnar 13.,admiration
What a great reason to have kids.,admiration
“Enjoy your dinner”,joy
Some bioshock shit right here.,disgust
Your both right and I'd rather have the drink than a rynair flight !,approval
[NAME] increasing his trade value so we can trade him to NO for Lonzo. Thank you [NAME]!,gratitude
>very creepy horror-themed Very accurate description and only from a few second piece of an audio recording,fear
">I have, on multiple occasions, enjoyed sipping on my flask of scotch at Bowness ",excitement
"Sorry, but getting shot at causes an almost instinctive natural reflexive reaction to shoot back. I guess I'm just weird like that. ",remorse
I’m sure if it’s crusty there’s some flavor.,approval
This sounds familiar. But no it will be [NAME] fault. She MADE [NAME] hurt you for the greater good. /s,disappointment
She might be a [NAME] but she ain't my Waifu ARTEMIS FOREVER SUCKERS,neutral
Weird that a movie star is dating a hot young model?... like what’s weird about that,confusion
"As a fellow browns fan, unfortunate enough to be born into a browns family and in ohio... Hello sharer of a lifetime of heartbreak.",sadness
"Even better, won't feel as bad eating the whole thing in one sitting then.",optimism
They’re well on track to getting that superpower by 2020 slot,excitement
my [NAME] this is just *yes*,excitement
"I don’t like [NAME] all that much, but that dude seems cool. I hope it hits a goofy dark line like [NAME] or [NAME] tho.",desire
I can’t imagine being this retired,disappointment
The comments made by [NAME] to Truth on Smackdown about [NAME] makes me really think [NAME] has an outside chance at the win,realization
"Wow, hearing him swear, thats gonna be something ",surprise
"Which totally makes it less funny for a person like me who has never seen this before, and laughed. ",joy
Oh hey that's pretty cool!,excitement
"Yo, we doink'n in here?",curiosity
Yeah who knows how many indictments [NAME] is gonna rack up retroactively? It could be hundreds! /s,confusion
Mmm ... Chicken milk.,excitement
You can do that here dude. got a story? just tell it man,neutral
"Yet, here we are, a whole sub full of people who seem interested in the stupid things incels say and do... 🤔 /s",annoyance
"Bay Area, sorry ;D",remorse
Oh same! But with [NAME]!,surprise
I had a feeling...crazy what that guy can do to his body.,joy
"I'm more concerned that the kid's name is ""[NAME]"".",caring
"That's how I apologize to carists, too",remorse
Wow random irrelevant internet person has the secret goods on [NAME]. Maybe we’ll finally get to the bottom of this birth certificate thing...,surprise
we are at !CURSED! levels of cursed,annoyance
Humiliation on top of arrest!!!,embarrassment
Ya uh that's gen Z sorry,remorse
"Lucky the patient passed out, they wont feel any of it or hear anything you're saying!",approval
"In such a situation, I would save the mother. Always.",caring
"Definitely, I also get suspicious when someone tries to be my friend which doesn’t help",approval
I’ll just take this as an apology and bid you farewell AM x,remorse
"Hah, serves him right.",approval
"It is his welcome, he can do with it as he wishes. Your misunderstanding is forgiven.",caring
"I've recently figured out I'm the perfect mix of smart ass and sweet, the ladies love it.",love
first alien is hotter tbh,admiration
"Nah, black bears are big scaredy cats Now brown ones on the other hand...",fear
I've never seen a more adorable tumble,surprise
Hi I'm an order of magnitude more awkward than you and I'm coming.,embarrassment
Sorry. This thing knows whats up!,remorse
"Yeah, he knows about my mental health and how bad it cam get, we've tried all the things that have worked in the past ",sadness
This is just too cute.,admiration
"I stand corrected, my apologies to the mods. I'd personally like to see more banned or removed but at least they handled the most egregious.",remorse
One day I was really desperate and tried putting warming balms that are intended for sore muscles on my lower tummy and it helps so much!,sadness
Ok well I hate to break it to you but I'm a magical pink unicorn...posting something on the internet does not make it true,disapproval
"It's an unfortunate situation, but it had to be done at some point.",optimism
Grandmas knees are burning up,sadness
The weapon wasn’t made until 1918-1919 so hopefully this will never be real,optimism
"Okay, thank you very much! So we are off the deep end of Riverdale logic here.",gratitude
"Other dude is right, OP and [NAME] comment got me masturbating",approval
Two or three anti depressants before I told them a lie about how I tried my moms valium and it worked,disappointment
This is a good one,admiration
Maybe you don't know that other parents are staying because you're not there?,confusion
"Just be good and you won’t lose, ez",caring
"I did physics and maths, now in astrophysics. It's fun (except for stars, those suck).",approval
"What? They all look entirely different. Yes, they are all handsome, masculine men, but that's it.",surprise
[NAME] wasn't accused of sexual assault,disapproval
