text,label
Sweet [NAME]. Yes. He. We are men. We are married. Stare if you want.,neutral
I hope Thier friends now,optimism
My gf is a huge TSwift fan and loves Friends. R u tryna steal my girl pal,love
Great deal! It will be my loss if I decline.,admiration
"I'm from the UK, I thought you must have been joking. Queen were the height of cool at several points in their career.",realization
"That was the one I was thinking of! I can't remember which episode it was on now, but it fantastic",admiration
Oh I went to make soup and must’ve missed that,realization
"""Didn't know you can predict the future""",surprise
I discovered this channel last night! She has a video on Harry Potter and the end of history that’s really good.,realization
Ok this actually happened to me when I was one bloodthirsty away from getting gold on my MX9,realization
Describe in single words only the good things that come into your mind about your mother.,gratitude
"Oooooffff. That's real awkward, but I mean that somehow still ended better than I expected so.. Kudos ig??",embarrassment
Yeah that's what I meant but I wrote it stupidly. Did you start with really low weight? Like really low?,annoyance
I'm most amazed by implicit suggestion that you still aren't showing any signs. i mean coming out should be sign enough right?,surprise
4th generation representing!,excitement
I recomend a Jasikevicius from Litva :) Sorry for English.,remorse
personally ive noticed some of our sars are coming out darker than normal so idk loo extra strong i guess,realization
Wow I didn't know it changed your face so it doesn't break rule 1 and 2? /s,surprise
"lmao im am using ALL of this money to pay my student loans! and starting with a $100 again, see if ill do it again :)",amusement
nah man im just shook and dead™️,surprise
"Thanks, ive been thibking about telling the school principal, maybe itll help",gratitude
Long straight hair on the face is going to look quite odd I would guess.,disgust
"ah, ok! i'm afraid i do, i just didn't realise that's what it meant (so old i am going stupid....)",fear
Oh hey that's pretty cool!,excitement
"Ooohhh shit, they did *not* just say men should be decent human beings, they've finally taken it too far! Gather the troops! /s",disapproval
Swordfish is my go to gun. Used my first unlock token it given how much I enjoyed it.,joy
This will either be a classic or a complete shitshow,anger
Having kids is bringing into being a conscious person who will suffer and die and be aware of that fact. Become an antinatalist.,realization
"I've recently figured out I'm the perfect mix of smart ass and sweet, the ladies love it.",love
"I, too, am a lot of fun at parties. We can stand together in the corner! ",joy
Ha you're hilarious. Upvoted,amusement
“Enjoy your dinner”,joy
"That's what I was talking about. Eat one meal, then hibernate until you're so hungry you gotta eat again.",caring
Good luck.,gratitude
I have started my 30 day vacation and I plan on relaxing the whole 30. Please do not make plans for me. Discuss them first with me.,desire
Best of luck,caring
"Stop, your hurting me!",anger
"Ahhh, my birthday month. I must go.. ",excitement
Atlantica combat is unlike anything else. So fun. Didnt know it was still arkund; I wish it wasnt so Asia difficult and grindy,desire
"Disturbing =/= awful. Its incredibly well done by a professional. I feel like this sub is more for unintentional awfulness, not purposeful shock value/ theatrical makeup.",disgust
Would love to see [NAME] pull up in a Tesla that was blocks by the truck guys.,desire
Just so you know the reason opponents were few in the 2018 election is because the opposition boycotted,realization
I dated a girl once who made a gb with her cup holder. Dropped my phone in it once,embarrassment
"Why do you want it to be the world's leader and savior, outta broken and needs some alone time. ",curiosity
"Dig up, stupid! ",anger
"I don’t like [NAME] all that much, but that dude seems cool. I hope it hits a goofy dark line like [NAME] or [NAME] tho.",desire
Sounds painful man,sadness
"One good thing about vaping When it hits you, you feel no pain. ",admiration
